Index,STATION,NAME,Month,Date,Year,Season,TMAX,TMIN
10155,USW00094746,"WORCESTER, MA US",10,23,1977,Winter,51,33
10156,USW00094746,"WORCESTER, MA US",10,24,1977,Winter,56,33
10157,USW00094746,"WORCESTER, MA US",10,25,1977,Winter,69,44
10158,USW00094746,"WORCESTER, MA US",10,26,1977,Winter,60,49
10159,USW00094746,"WORCESTER, MA US",10,27,1977,Winter,72,56
10160,USW00094746,"WORCESTER, MA US",10,28,1977,Winter,66,44
10161,USW00094746,"WORCESTER, MA US",10,29,1977,Winter,56,39
10162,USW00094746,"WORCESTER, MA US",10,30,1977,Winter,52,36
10163,USW00094746,"WORCESTER, MA US",10,31,1977,Winter,52,34
10164,USW00094746,"WORCESTER, MA US",11,1,1977,Winter,56,35
10165,USW00094746,"WORCESTER, MA US",11,2,1977,Winter,56,41
10166,USW00094746,"WORCESTER, MA US",11,3,1977,Winter,52,44
10167,USW00094746,"WORCESTER, MA US",11,4,1977,Winter,70,48
10168,USW00094746,"WORCESTER, MA US",11,5,1977,Winter,62,45
10169,USW00094746,"WORCESTER, MA US",11,6,1977,Winter,55,43
10170,USW00094746,"WORCESTER, MA US",11,7,1977,Winter,48,41
10171,USW00094746,"WORCESTER, MA US",11,8,1977,Winter,49,42
10172,USW00094746,"WORCESTER, MA US",11,9,1977,Winter,54,48
10173,USW00094746,"WORCESTER, MA US",11,10,1977,Winter,63,50
10174,USW00094746,"WORCESTER, MA US",11,11,1977,Winter,64,33
10175,USW00094746,"WORCESTER, MA US",11,12,1977,Winter,41,28
10176,USW00094746,"WORCESTER, MA US",11,13,1977,Winter,37,29
10177,USW00094746,"WORCESTER, MA US",11,14,1977,Winter,34,25
10178,USW00094746,"WORCESTER, MA US",11,15,1977,Winter,45,24
10179,USW00094746,"WORCESTER, MA US",11,16,1977,Winter,61,43
10180,USW00094746,"WORCESTER, MA US",11,17,1977,Winter,56,41
10181,USW00094746,"WORCESTER, MA US",11,18,1977,Winter,45,36
10182,USW00094746,"WORCESTER, MA US",11,19,1977,Winter,42,28
10183,USW00094746,"WORCESTER, MA US",11,20,1977,Winter,42,26
10184,USW00094746,"WORCESTER, MA US",11,21,1977,Winter,51,31
10185,USW00094746,"WORCESTER, MA US",11,22,1977,Winter,48,35
10186,USW00094746,"WORCESTER, MA US",11,23,1977,Winter,38,32
10187,USW00094746,"WORCESTER, MA US",11,24,1977,Winter,46,35
10188,USW00094746,"WORCESTER, MA US",11,25,1977,Winter,41,28
10189,USW00094746,"WORCESTER, MA US",11,26,1977,Winter,47,23
10190,USW00094746,"WORCESTER, MA US",11,27,1977,Winter,27,19
10191,USW00094746,"WORCESTER, MA US",11,28,1977,Winter,35,20
10192,USW00094746,"WORCESTER, MA US",11,29,1977,Winter,34,24
10193,USW00094746,"WORCESTER, MA US",11,30,1977,Winter,34,31
10194,USW00094746,"WORCESTER, MA US",12,1,1977,Winter,43,33
10195,USW00094746,"WORCESTER, MA US",12,2,1977,Winter,44,37
10196,USW00094746,"WORCESTER, MA US",12,3,1977,Winter,43,32
10197,USW00094746,"WORCESTER, MA US",12,4,1977,Winter,34,25
10198,USW00094746,"WORCESTER, MA US",12,5,1977,Winter,31,23
10199,USW00094746,"WORCESTER, MA US",12,6,1977,Winter,26,22
10200,USW00094746,"WORCESTER, MA US",12,7,1977,Winter,23,16
10201,USW00094746,"WORCESTER, MA US",12,8,1977,Winter,23,13
10202,USW00094746,"WORCESTER, MA US",12,9,1977,Winter,37,17
10203,USW00094746,"WORCESTER, MA US",12,10,1977,Winter,17,6
10204,USW00094746,"WORCESTER, MA US",12,11,1977,Winter,10,-1
10205,USW00094746,"WORCESTER, MA US",12,12,1977,Winter,12,-3
10206,USW00094746,"WORCESTER, MA US",12,13,1977,Winter,16,10
10207,USW00094746,"WORCESTER, MA US",12,14,1977,Winter,48,16
10208,USW00094746,"WORCESTER, MA US",12,15,1977,Winter,48,31
10209,USW00094746,"WORCESTER, MA US",12,16,1977,Winter,39,28
10210,USW00094746,"WORCESTER, MA US",12,17,1977,Winter,37,25
10211,USW00094746,"WORCESTER, MA US",12,18,1977,Winter,32,21
10212,USW00094746,"WORCESTER, MA US",12,19,1977,Winter,33,26
10213,USW00094746,"WORCESTER, MA US",12,20,1977,Winter,28,25
10214,USW00094746,"WORCESTER, MA US",12,21,1977,Winter,44,26
10215,USW00094746,"WORCESTER, MA US",12,22,1977,Winter,38,29
10216,USW00094746,"WORCESTER, MA US",12,23,1977,Winter,38,22
10217,USW00094746,"WORCESTER, MA US",12,24,1977,Winter,44,28
10218,USW00094746,"WORCESTER, MA US",12,25,1977,Winter,46,26
10219,USW00094746,"WORCESTER, MA US",12,26,1977,Winter,27,11
10220,USW00094746,"WORCESTER, MA US",12,27,1977,Winter,21,8
10221,USW00094746,"WORCESTER, MA US",12,28,1977,Winter,23,11
10222,USW00094746,"WORCESTER, MA US",12,29,1977,Winter,24,7
10223,USW00094746,"WORCESTER, MA US",12,30,1977,Winter,38,14
10224,USW00094746,"WORCESTER, MA US",12,31,1977,Winter,37,22
10225,USW00094746,"WORCESTER, MA US",1,1,1978,Spring,23,16
10226,USW00094746,"WORCESTER, MA US",1,2,1978,Spring,22,13
10227,USW00094746,"WORCESTER, MA US",1,3,1978,Spring,21,12
10228,USW00094746,"WORCESTER, MA US",1,4,1978,Spring,24,7
10229,USW00094746,"WORCESTER, MA US",1,5,1978,Spring,35,19
10230,USW00094746,"WORCESTER, MA US",1,6,1978,Spring,36,27
10231,USW00094746,"WORCESTER, MA US",1,7,1978,Spring,29,18
10232,USW00094746,"WORCESTER, MA US",1,8,1978,Spring,52,18
10233,USW00094746,"WORCESTER, MA US",1,9,1978,Spring,55,11
10234,USW00094746,"WORCESTER, MA US",1,10,1978,Spring,14,4
10235,USW00094746,"WORCESTER, MA US",1,11,1978,Spring,23,5
10236,USW00094746,"WORCESTER, MA US",1,12,1978,Spring,28,14
10237,USW00094746,"WORCESTER, MA US",1,13,1978,Spring,22,18
10238,USW00094746,"WORCESTER, MA US",1,14,1978,Spring,22,19
10239,USW00094746,"WORCESTER, MA US",1,15,1978,Spring,23,11
10240,USW00094746,"WORCESTER, MA US",1,16,1978,Spring,23,9
10241,USW00094746,"WORCESTER, MA US",1,17,1978,Spring,24,17
10242,USW00094746,"WORCESTER, MA US",1,18,1978,Spring,26,16
10243,USW00094746,"WORCESTER, MA US",1,19,1978,Spring,25,12
10244,USW00094746,"WORCESTER, MA US",1,20,1978,Spring,23,12
10245,USW00094746,"WORCESTER, MA US",1,21,1978,Spring,24,11
10246,USW00094746,"WORCESTER, MA US",1,22,1978,Spring,29,11
10247,USW00094746,"WORCESTER, MA US",1,23,1978,Spring,28,14
10248,USW00094746,"WORCESTER, MA US",1,24,1978,Spring,34,14
10249,USW00094746,"WORCESTER, MA US",1,25,1978,Spring,36,25
10250,USW00094746,"WORCESTER, MA US",1,26,1978,Spring,57,26
10251,USW00094746,"WORCESTER, MA US",1,27,1978,Spring,26,14
10252,USW00094746,"WORCESTER, MA US",1,28,1978,Spring,22,15
10253,USW00094746,"WORCESTER, MA US",1,29,1978,Spring,17,6
10254,USW00094746,"WORCESTER, MA US",1,30,1978,Spring,23,6
10255,USW00094746,"WORCESTER, MA US",1,31,1978,Spring,22,7
10256,USW00094746,"WORCESTER, MA US",2,1,1978,Spring,24,10
10257,USW00094746,"WORCESTER, MA US",2,2,1978,Spring,21,10
10258,USW00094746,"WORCESTER, MA US",2,3,1978,Spring,15,4
10259,USW00094746,"WORCESTER, MA US",2,4,1978,Spring,15,-3
10260,USW00094746,"WORCESTER, MA US",2,5,1978,Spring,20,-2
10261,USW00094746,"WORCESTER, MA US",2,6,1978,Spring,18,12
10262,USW00094746,"WORCESTER, MA US",2,7,1978,Spring,25,17
10263,USW00094746,"WORCESTER, MA US",2,8,1978,Spring,29,14
10264,USW00094746,"WORCESTER, MA US",2,9,1978,Spring,30,8
10265,USW00094746,"WORCESTER, MA US",2,10,1978,Spring,24,8
10266,USW00094746,"WORCESTER, MA US",2,11,1978,Spring,23,5
10267,USW00094746,"WORCESTER, MA US",2,12,1978,Spring,28,16
10268,USW00094746,"WORCESTER, MA US",2,13,1978,Spring,31,16
10269,USW00094746,"WORCESTER, MA US",2,14,1978,Spring,33,17
10270,USW00094746,"WORCESTER, MA US",2,15,1978,Spring,38,16
10271,USW00094746,"WORCESTER, MA US",2,16,1978,Spring,35,15
10272,USW00094746,"WORCESTER, MA US",2,17,1978,Spring,36,24
10273,USW00094746,"WORCESTER, MA US",2,18,1978,Spring,36,23
10274,USW00094746,"WORCESTER, MA US",2,19,1978,Spring,27,12
10275,USW00094746,"WORCESTER, MA US",2,20,1978,Spring,26,7
10276,USW00094746,"WORCESTER, MA US",2,21,1978,Spring,27,11
10277,USW00094746,"WORCESTER, MA US",2,22,1978,Spring,24,8
10278,USW00094746,"WORCESTER, MA US",2,23,1978,Spring,32,15
10279,USW00094746,"WORCESTER, MA US",2,24,1978,Spring,32,18
10280,USW00094746,"WORCESTER, MA US",2,25,1978,Spring,34,21
10281,USW00094746,"WORCESTER, MA US",2,26,1978,Spring,32,19
10282,USW00094746,"WORCESTER, MA US",2,27,1978,Spring,30,15
10283,USW00094746,"WORCESTER, MA US",2,28,1978,Spring,28,9
10284,USW00094746,"WORCESTER, MA US",3,1,1978,Spring,29,11
10285,USW00094746,"WORCESTER, MA US",3,2,1978,Spring,24,6
10286,USW00094746,"WORCESTER, MA US",3,3,1978,Spring,22,11
10287,USW00094746,"WORCESTER, MA US",3,4,1978,Spring,26,11
10288,USW00094746,"WORCESTER, MA US",3,5,1978,Spring,19,6
10289,USW00094746,"WORCESTER, MA US",3,6,1978,Spring,28,11
10290,USW00094746,"WORCESTER, MA US",3,7,1978,Spring,31,14
10291,USW00094746,"WORCESTER, MA US",3,8,1978,Spring,34,13
10292,USW00094746,"WORCESTER, MA US",3,9,1978,Spring,42,18
10293,USW00094746,"WORCESTER, MA US",3,10,1978,Spring,41,25
10294,USW00094746,"WORCESTER, MA US",3,11,1978,Spring,44,28
10295,USW00094746,"WORCESTER, MA US",3,12,1978,Spring,51,32
10296,USW00094746,"WORCESTER, MA US",3,13,1978,Spring,43,27
10297,USW00094746,"WORCESTER, MA US",3,14,1978,Spring,45,25
10298,USW00094746,"WORCESTER, MA US",3,15,1978,Spring,44,30
10299,USW00094746,"WORCESTER, MA US",3,16,1978,Spring,34,25
10300,USW00094746,"WORCESTER, MA US",3,17,1978,Spring,35,20
10301,USW00094746,"WORCESTER, MA US",3,18,1978,Spring,33,15
10302,USW00094746,"WORCESTER, MA US",3,19,1978,Spring,45,24
10303,USW00094746,"WORCESTER, MA US",3,20,1978,Spring,39,24
10304,USW00094746,"WORCESTER, MA US",3,21,1978,Spring,58,28
10305,USW00094746,"WORCESTER, MA US",3,22,1978,Spring,47,32
10306,USW00094746,"WORCESTER, MA US",3,23,1978,Spring,52,32
10307,USW00094746,"WORCESTER, MA US",3,24,1978,Spring,41,25
10308,USW00094746,"WORCESTER, MA US",3,25,1978,Spring,42,17
10309,USW00094746,"WORCESTER, MA US",3,26,1978,Spring,33,27
10310,USW00094746,"WORCESTER, MA US",3,27,1978,Spring,45,32
10311,USW00094746,"WORCESTER, MA US",3,28,1978,Spring,48,34
10312,USW00094746,"WORCESTER, MA US",3,29,1978,Spring,51,31
10313,USW00094746,"WORCESTER, MA US",3,30,1978,Spring,44,27
10314,USW00094746,"WORCESTER, MA US",3,31,1978,Spring,46,29
10315,USW00094746,"WORCESTER, MA US",4,1,1978,Summer,63,35
10316,USW00094746,"WORCESTER, MA US",4,2,1978,Summer,41,25
10317,USW00094746,"WORCESTER, MA US",4,3,1978,Summer,40,21
10318,USW00094746,"WORCESTER, MA US",4,4,1978,Summer,38,29
10319,USW00094746,"WORCESTER, MA US",4,5,1978,Summer,51,33
10320,USW00094746,"WORCESTER, MA US",4,6,1978,Summer,52,32
10321,USW00094746,"WORCESTER, MA US",4,7,1978,Summer,38,33
10322,USW00094746,"WORCESTER, MA US",4,8,1978,Summer,45,28
10323,USW00094746,"WORCESTER, MA US",4,9,1978,Summer,46,26
10324,USW00094746,"WORCESTER, MA US",4,10,1978,Summer,57,27
10325,USW00094746,"WORCESTER, MA US",4,11,1978,Summer,47,39
10326,USW00094746,"WORCESTER, MA US",4,12,1978,Summer,54,38
10327,USW00094746,"WORCESTER, MA US",4,13,1978,Summer,72,40
10328,USW00094746,"WORCESTER, MA US",4,14,1978,Summer,48,33
10329,USW00094746,"WORCESTER, MA US",4,15,1978,Summer,41,30
10330,USW00094746,"WORCESTER, MA US",4,16,1978,Summer,47,30
10331,USW00094746,"WORCESTER, MA US",4,17,1978,Summer,46,35
10332,USW00094746,"WORCESTER, MA US",4,18,1978,Summer,54,34
10333,USW00094746,"WORCESTER, MA US",4,19,1978,Summer,48,33
10334,USW00094746,"WORCESTER, MA US",4,20,1978,Summer,53,39
10335,USW00094746,"WORCESTER, MA US",4,21,1978,Summer,48,36
10336,USW00094746,"WORCESTER, MA US",4,22,1978,Summer,56,38
10337,USW00094746,"WORCESTER, MA US",4,23,1978,Summer,58,31
10338,USW00094746,"WORCESTER, MA US",4,24,1978,Summer,62,34
10339,USW00094746,"WORCESTER, MA US",4,25,1978,Summer,54,38
10340,USW00094746,"WORCESTER, MA US",4,26,1978,Summer,60,38
10341,USW00094746,"WORCESTER, MA US",4,27,1978,Summer,50,37
10342,USW00094746,"WORCESTER, MA US",4,28,1978,Summer,59,37
10343,USW00094746,"WORCESTER, MA US",4,29,1978,Summer,64,42
10344,USW00094746,"WORCESTER, MA US",4,30,1978,Summer,48,30
10345,USW00094746,"WORCESTER, MA US",5,1,1978,Summer,48,29
10346,USW00094746,"WORCESTER, MA US",5,2,1978,Summer,57,31
10347,USW00094746,"WORCESTER, MA US",5,3,1978,Summer,61,36
10348,USW00094746,"WORCESTER, MA US",5,4,1978,Summer,58,31
10349,USW00094746,"WORCESTER, MA US",5,5,1978,Summer,41,36
10350,USW00094746,"WORCESTER, MA US",5,6,1978,Summer,60,38
10351,USW00094746,"WORCESTER, MA US",5,7,1978,Summer,65,44
10352,USW00094746,"WORCESTER, MA US",5,8,1978,Summer,69,45
10353,USW00094746,"WORCESTER, MA US",5,9,1978,Summer,57,51
10354,USW00094746,"WORCESTER, MA US",5,10,1978,Summer,61,47
10355,USW00094746,"WORCESTER, MA US",5,11,1978,Summer,69,44
10356,USW00094746,"WORCESTER, MA US",5,12,1978,Summer,73,47
10357,USW00094746,"WORCESTER, MA US",5,13,1978,Summer,68,47
10358,USW00094746,"WORCESTER, MA US",5,14,1978,Summer,65,45
10359,USW00094746,"WORCESTER, MA US",5,15,1978,Summer,45,43
10360,USW00094746,"WORCESTER, MA US",5,16,1978,Summer,45,42
10361,USW00094746,"WORCESTER, MA US",5,17,1978,Summer,63,45
10362,USW00094746,"WORCESTER, MA US",5,18,1978,Summer,58,48
10363,USW00094746,"WORCESTER, MA US",5,19,1978,Summer,76,50
10364,USW00094746,"WORCESTER, MA US",5,20,1978,Summer,84,60
10365,USW00094746,"WORCESTER, MA US",5,21,1978,Summer,72,47
10366,USW00094746,"WORCESTER, MA US",5,22,1978,Summer,74,47
10367,USW00094746,"WORCESTER, MA US",5,23,1978,Summer,79,53
10368,USW00094746,"WORCESTER, MA US",5,24,1978,Summer,65,55
10369,USW00094746,"WORCESTER, MA US",5,25,1978,Summer,58,53
10370,USW00094746,"WORCESTER, MA US",5,26,1978,Summer,71,55
10371,USW00094746,"WORCESTER, MA US",5,27,1978,Summer,74,53
10372,USW00094746,"WORCESTER, MA US",5,28,1978,Summer,83,58
10373,USW00094746,"WORCESTER, MA US",5,29,1978,Summer,81,61
10374,USW00094746,"WORCESTER, MA US",5,30,1978,Summer,85,59
10375,USW00094746,"WORCESTER, MA US",5,31,1978,Summer,80,59
10376,USW00094746,"WORCESTER, MA US",6,1,1978,Summer,80,60
10377,USW00094746,"WORCESTER, MA US",6,2,1978,Summer,76,56
10378,USW00094746,"WORCESTER, MA US",6,3,1978,Summer,75,54
10379,USW00094746,"WORCESTER, MA US",6,4,1978,Summer,69,49
10380,USW00094746,"WORCESTER, MA US",6,5,1978,Summer,66,48
10381,USW00094746,"WORCESTER, MA US",6,6,1978,Summer,70,47
10382,USW00094746,"WORCESTER, MA US",6,7,1978,Summer,74,50
10383,USW00094746,"WORCESTER, MA US",6,8,1978,Summer,72,62
10384,USW00094746,"WORCESTER, MA US",6,9,1978,Summer,76,53
10385,USW00094746,"WORCESTER, MA US",6,10,1978,Summer,69,48
10386,USW00094746,"WORCESTER, MA US",6,11,1978,Summer,78,51
10387,USW00094746,"WORCESTER, MA US",6,12,1978,Summer,80,53
10388,USW00094746,"WORCESTER, MA US",6,13,1978,Summer,70,47
10389,USW00094746,"WORCESTER, MA US",6,14,1978,Summer,60,43
10390,USW00094746,"WORCESTER, MA US",6,15,1978,Summer,70,41
10391,USW00094746,"WORCESTER, MA US",6,16,1978,Summer,71,50
10392,USW00094746,"WORCESTER, MA US",6,17,1978,Summer,70,51
10393,USW00094746,"WORCESTER, MA US",6,18,1978,Summer,76,53
10394,USW00094746,"WORCESTER, MA US",6,19,1978,Summer,86,61
10395,USW00094746,"WORCESTER, MA US",6,20,1978,Summer,78,56
10396,USW00094746,"WORCESTER, MA US",6,21,1978,Summer,83,58
10397,USW00094746,"WORCESTER, MA US",6,22,1978,Summer,77,55
10398,USW00094746,"WORCESTER, MA US",6,23,1978,Summer,76,50
10399,USW00094746,"WORCESTER, MA US",6,24,1978,Summer,75,51
10400,USW00094746,"WORCESTER, MA US",6,25,1978,Summer,80,55
10401,USW00094746,"WORCESTER, MA US",6,26,1978,Summer,79,55
10402,USW00094746,"WORCESTER, MA US",6,27,1978,Summer,82,59
10403,USW00094746,"WORCESTER, MA US",6,28,1978,Summer,82,65
10404,USW00094746,"WORCESTER, MA US",6,29,1978,Summer,83,62
10405,USW00094746,"WORCESTER, MA US",6,30,1978,Summer,77,54
10406,USW00094746,"WORCESTER, MA US",7,1,1978,Autumn,74,51
10407,USW00094746,"WORCESTER, MA US",7,2,1978,Autumn,74,51
10408,USW00094746,"WORCESTER, MA US",7,3,1978,Autumn,73,51
10409,USW00094746,"WORCESTER, MA US",7,4,1978,Autumn,55,51
10410,USW00094746,"WORCESTER, MA US",7,5,1978,Autumn,75,51
10411,USW00094746,"WORCESTER, MA US",7,6,1978,Autumn,84,55
10412,USW00094746,"WORCESTER, MA US",7,7,1978,Autumn,83,60
10413,USW00094746,"WORCESTER, MA US",7,8,1978,Autumn,84,62
10414,USW00094746,"WORCESTER, MA US",7,9,1978,Autumn,85,62
10415,USW00094746,"WORCESTER, MA US",7,10,1978,Autumn,85,62
10416,USW00094746,"WORCESTER, MA US",7,11,1978,Autumn,71,52
10417,USW00094746,"WORCESTER, MA US",7,12,1978,Autumn,79,49
10418,USW00094746,"WORCESTER, MA US",7,13,1978,Autumn,82,59
10419,USW00094746,"WORCESTER, MA US",7,14,1978,Autumn,77,58
10420,USW00094746,"WORCESTER, MA US",7,15,1978,Autumn,65,60
10421,USW00094746,"WORCESTER, MA US",7,16,1978,Autumn,71,58
10422,USW00094746,"WORCESTER, MA US",7,17,1978,Autumn,73,62
10423,USW00094746,"WORCESTER, MA US",7,18,1978,Autumn,82,62
10424,USW00094746,"WORCESTER, MA US",7,19,1978,Autumn,85,63
10425,USW00094746,"WORCESTER, MA US",7,20,1978,Autumn,85,64
10426,USW00094746,"WORCESTER, MA US",7,21,1978,Autumn,89,67
10427,USW00094746,"WORCESTER, MA US",7,22,1978,Autumn,88,72
10428,USW00094746,"WORCESTER, MA US",7,23,1978,Autumn,91,73
10429,USW00094746,"WORCESTER, MA US",7,24,1978,Autumn,77,60
10430,USW00094746,"WORCESTER, MA US",7,25,1978,Autumn,76,56
10431,USW00094746,"WORCESTER, MA US",7,26,1978,Autumn,76,54
10432,USW00094746,"WORCESTER, MA US",7,27,1978,Autumn,78,60
10433,USW00094746,"WORCESTER, MA US",7,28,1978,Autumn,77,62
10434,USW00094746,"WORCESTER, MA US",7,29,1978,Autumn,76,60
10435,USW00094746,"WORCESTER, MA US",7,30,1978,Autumn,72,56
10436,USW00094746,"WORCESTER, MA US",7,31,1978,Autumn,66,53
10437,USW00094746,"WORCESTER, MA US",8,1,1978,Autumn,61,54
10438,USW00094746,"WORCESTER, MA US",8,2,1978,Autumn,68,60
10439,USW00094746,"WORCESTER, MA US",8,3,1978,Autumn,81,65
10440,USW00094746,"WORCESTER, MA US",8,4,1978,Autumn,74,62
10441,USW00094746,"WORCESTER, MA US",8,5,1978,Autumn,73,61
10442,USW00094746,"WORCESTER, MA US",8,6,1978,Autumn,76,65
10443,USW00094746,"WORCESTER, MA US",8,7,1978,Autumn,72,68
10444,USW00094746,"WORCESTER, MA US",8,8,1978,Autumn,83,68
10445,USW00094746,"WORCESTER, MA US",8,9,1978,Autumn,81,65
10446,USW00094746,"WORCESTER, MA US",8,10,1978,Autumn,79,65
10447,USW00094746,"WORCESTER, MA US",8,11,1978,Autumn,77,61
10448,USW00094746,"WORCESTER, MA US",8,12,1978,Autumn,67,59
10449,USW00094746,"WORCESTER, MA US",8,13,1978,Autumn,78,59
10450,USW00094746,"WORCESTER, MA US",8,14,1978,Autumn,86,64
10451,USW00094746,"WORCESTER, MA US",8,15,1978,Autumn,86,68
10452,USW00094746,"WORCESTER, MA US",8,16,1978,Autumn,81,67
10453,USW00094746,"WORCESTER, MA US",8,17,1978,Autumn,87,65
10454,USW00094746,"WORCESTER, MA US",8,18,1978,Autumn,79,60
10455,USW00094746,"WORCESTER, MA US",8,19,1978,Autumn,82,59
10456,USW00094746,"WORCESTER, MA US",8,20,1978,Autumn,80,62
10457,USW00094746,"WORCESTER, MA US",8,21,1978,Autumn,78,59
10458,USW00094746,"WORCESTER, MA US",8,22,1978,Autumn,79,56
10459,USW00094746,"WORCESTER, MA US",8,23,1978,Autumn,81,56
10460,USW00094746,"WORCESTER, MA US",8,24,1978,Autumn,69,50
10461,USW00094746,"WORCESTER, MA US",8,25,1978,Autumn,58,48
10462,USW00094746,"WORCESTER, MA US",8,26,1978,Autumn,69,53
10463,USW00094746,"WORCESTER, MA US",8,27,1978,Autumn,72,56
10464,USW00094746,"WORCESTER, MA US",8,28,1978,Autumn,71,53
10465,USW00094746,"WORCESTER, MA US",8,29,1978,Autumn,82,62
10466,USW00094746,"WORCESTER, MA US",8,30,1978,Autumn,73,61
10467,USW00094746,"WORCESTER, MA US",8,31,1978,Autumn,67,57
10468,USW00094746,"WORCESTER, MA US",9,1,1978,Autumn,74,58
10469,USW00094746,"WORCESTER, MA US",9,2,1978,Autumn,76,59
10470,USW00094746,"WORCESTER, MA US",9,3,1978,Autumn,78,55
10471,USW00094746,"WORCESTER, MA US",9,4,1978,Autumn,74,57
10472,USW00094746,"WORCESTER, MA US",9,5,1978,Autumn,77,54
10473,USW00094746,"WORCESTER, MA US",9,6,1978,Autumn,76,54
10474,USW00094746,"WORCESTER, MA US",9,7,1978,Autumn,74,45
10475,USW00094746,"WORCESTER, MA US",9,8,1978,Autumn,62,43
10476,USW00094746,"WORCESTER, MA US",9,9,1978,Autumn,62,44
10477,USW00094746,"WORCESTER, MA US",9,10,1978,Autumn,60,43
10478,USW00094746,"WORCESTER, MA US",9,11,1978,Autumn,69,52
10479,USW00094746,"WORCESTER, MA US",9,12,1978,Autumn,73,50
10480,USW00094746,"WORCESTER, MA US",9,13,1978,Autumn,63,43
10481,USW00094746,"WORCESTER, MA US",9,14,1978,Autumn,63,43
10482,USW00094746,"WORCESTER, MA US",9,15,1978,Autumn,60,45
10483,USW00094746,"WORCESTER, MA US",9,16,1978,Autumn,73,53
10484,USW00094746,"WORCESTER, MA US",9,17,1978,Autumn,66,49
10485,USW00094746,"WORCESTER, MA US",9,18,1978,Autumn,57,47
10486,USW00094746,"WORCESTER, MA US",9,19,1978,Autumn,65,45
10487,USW00094746,"WORCESTER, MA US",9,20,1978,Autumn,73,49
10488,USW00094746,"WORCESTER, MA US",9,21,1978,Autumn,84,57
10489,USW00094746,"WORCESTER, MA US",9,22,1978,Autumn,72,50
10490,USW00094746,"WORCESTER, MA US",9,23,1978,Autumn,62,46
10491,USW00094746,"WORCESTER, MA US",9,24,1978,Autumn,66,44
10492,USW00094746,"WORCESTER, MA US",9,25,1978,Autumn,66,41
10493,USW00094746,"WORCESTER, MA US",9,26,1978,Autumn,57,35
10494,USW00094746,"WORCESTER, MA US",9,27,1978,Autumn,63,39
10495,USW00094746,"WORCESTER, MA US",9,28,1978,Autumn,66,42
10496,USW00094746,"WORCESTER, MA US",9,29,1978,Autumn,60,37
10497,USW00094746,"WORCESTER, MA US",9,30,1978,Autumn,63,43
10498,USW00094746,"WORCESTER, MA US",10,1,1978,Winter,65,51
10499,USW00094746,"WORCESTER, MA US",10,2,1978,Winter,64,44
10500,USW00094746,"WORCESTER, MA US",10,3,1978,Winter,51,43
10501,USW00094746,"WORCESTER, MA US",10,4,1978,Winter,55,43
10502,USW00094746,"WORCESTER, MA US",10,5,1978,Winter,61,49
10503,USW00094746,"WORCESTER, MA US",10,6,1978,Winter,54,49
10504,USW00094746,"WORCESTER, MA US",10,7,1978,Winter,58,38
10505,USW00094746,"WORCESTER, MA US",10,8,1978,Winter,48,30
10506,USW00094746,"WORCESTER, MA US",10,9,1978,Winter,51,28
10507,USW00094746,"WORCESTER, MA US",10,10,1978,Winter,62,38
10508,USW00094746,"WORCESTER, MA US",10,11,1978,Winter,65,46
10509,USW00094746,"WORCESTER, MA US",10,12,1978,Winter,65,46
10510,USW00094746,"WORCESTER, MA US",10,13,1978,Winter,74,52
10511,USW00094746,"WORCESTER, MA US",10,14,1978,Winter,60,44
10512,USW00094746,"WORCESTER, MA US",10,15,1978,Winter,46,33
10513,USW00094746,"WORCESTER, MA US",10,16,1978,Winter,48,27
10514,USW00094746,"WORCESTER, MA US",10,17,1978,Winter,45,28
10515,USW00094746,"WORCESTER, MA US",10,18,1978,Winter,52,28
10516,USW00094746,"WORCESTER, MA US",10,19,1978,Winter,56,42
10517,USW00094746,"WORCESTER, MA US",10,20,1978,Winter,53,37
10518,USW00094746,"WORCESTER, MA US",10,21,1978,Winter,66,38
10519,USW00094746,"WORCESTER, MA US",10,22,1978,Winter,75,48
10520,USW00094746,"WORCESTER, MA US",10,23,1978,Winter,73,37
10521,USW00094746,"WORCESTER, MA US",10,24,1978,Winter,48,28
10522,USW00094746,"WORCESTER, MA US",10,25,1978,Winter,57,37
10523,USW00094746,"WORCESTER, MA US",10,26,1978,Winter,57,52
10524,USW00094746,"WORCESTER, MA US",10,27,1978,Winter,57,38
10525,USW00094746,"WORCESTER, MA US",10,28,1978,Winter,60,37
10526,USW00094746,"WORCESTER, MA US",10,29,1978,Winter,53,35
10527,USW00094746,"WORCESTER, MA US",10,30,1978,Winter,46,30
10528,USW00094746,"WORCESTER, MA US",10,31,1978,Winter,60,36
10529,USW00094746,"WORCESTER, MA US",11,1,1978,Winter,53,36
10530,USW00094746,"WORCESTER, MA US",11,2,1978,Winter,60,35
10531,USW00094746,"WORCESTER, MA US",11,3,1978,Winter,60,36
10532,USW00094746,"WORCESTER, MA US",11,4,1978,Winter,57,38
10533,USW00094746,"WORCESTER, MA US",11,5,1978,Winter,61,42
10534,USW00094746,"WORCESTER, MA US",11,6,1978,Winter,70,39
10535,USW00094746,"WORCESTER, MA US",11,7,1978,Winter,56,42
10536,USW00094746,"WORCESTER, MA US",11,8,1978,Winter,42,38
10537,USW00094746,"WORCESTER, MA US",11,9,1978,Winter,57,36
10538,USW00094746,"WORCESTER, MA US",11,10,1978,Winter,58,43
10539,USW00094746,"WORCESTER, MA US",11,11,1978,Winter,58,43
