STATION,NAME,DATE,TAVG,TMAX,TMIN,TOBS
USW00094746,"WORCESTER, MA US",6/23/2007,,68,49,
USW00094746,"WORCESTER, MA US",6/24/2007,,75,50,
USW00094746,"WORCESTER, MA US",6/25/2007,,84,62,
USW00094746,"WORCESTER, MA US",6/26/2007,,90,64,
USW00094746,"WORCESTER, MA US",6/27/2007,,91,71,
USW00094746,"WORCESTER, MA US",6/28/2007,,86,69,
USW00094746,"WORCESTER, MA US",6/29/2007,,72,55,
USW00094746,"WORCESTER, MA US",6/30/2007,,76,55,
USW00094746,"WORCESTER, MA US",7/1/2007,,69,52,
USW00094746,"WORCESTER, MA US",7/2/2007,,70,50,
USW00094746,"WORCESTER, MA US",7/3/2007,,76,52,
USW00094746,"WORCESTER, MA US",7/4/2007,,74,54,
USW00094746,"WORCESTER, MA US",7/5/2007,,81,61,
USW00094746,"WORCESTER, MA US",7/6/2007,,80,62,
USW00094746,"WORCESTER, MA US",7/7/2007,,78,57,
USW00094746,"WORCESTER, MA US",7/8/2007,,85,62,
USW00094746,"WORCESTER, MA US",7/9/2007,,87,62,
USW00094746,"WORCESTER, MA US",7/10/2007,,90,64,
USW00094746,"WORCESTER, MA US",7/11/2007,,82,69,
USW00094746,"WORCESTER, MA US",7/12/2007,,77,62,
USW00094746,"WORCESTER, MA US",7/13/2007,,79,60,
USW00094746,"WORCESTER, MA US",7/14/2007,,80,60,
USW00094746,"WORCESTER, MA US",7/15/2007,,85,65,
USW00094746,"WORCESTER, MA US",7/16/2007,,79,63,
USW00094746,"WORCESTER, MA US",7/17/2007,,89,64,
USW00094746,"WORCESTER, MA US",7/18/2007,,89,66,
USW00094746,"WORCESTER, MA US",7/19/2007,,77,66,
USW00094746,"WORCESTER, MA US",7/20/2007,,77,60,
USW00094746,"WORCESTER, MA US",7/21/2007,,77,58,
USW00094746,"WORCESTER, MA US",7/22/2007,,79,63,
USW00094746,"WORCESTER, MA US",7/23/2007,,64,59,
USW00094746,"WORCESTER, MA US",7/24/2007,,75,61,
USW00094746,"WORCESTER, MA US",7/25/2007,,83,63,
USW00094746,"WORCESTER, MA US",7/26/2007,,86,65,
USW00094746,"WORCESTER, MA US",7/27/2007,,86,70,
USW00094746,"WORCESTER, MA US",7/28/2007,,76,68,
USW00094746,"WORCESTER, MA US",7/29/2007,,84,66,
USW00094746,"WORCESTER, MA US",7/30/2007,,82,68,
USW00094746,"WORCESTER, MA US",7/31/2007,,83,68,
USW00094746,"WORCESTER, MA US",8/1/2007,,85,68,
USW00094746,"WORCESTER, MA US",8/2/2007,,88,66,
USW00094746,"WORCESTER, MA US",8/3/2007,,90,65,
USW00094746,"WORCESTER, MA US",8/4/2007,,85,68,
USW00094746,"WORCESTER, MA US",8/5/2007,,77,61,
USW00094746,"WORCESTER, MA US",8/6/2007,,76,60,
USW00094746,"WORCESTER, MA US",8/7/2007,,83,68,
USW00094746,"WORCESTER, MA US",8/8/2007,,87,70,
USW00094746,"WORCESTER, MA US",8/9/2007,,76,60,
USW00094746,"WORCESTER, MA US",8/10/2007,,64,52,
USW00094746,"WORCESTER, MA US",8/11/2007,,81,50,
USW00094746,"WORCESTER, MA US",8/12/2007,,82,64,
USW00094746,"WORCESTER, MA US",8/13/2007,,81,65,
USW00094746,"WORCESTER, MA US",8/14/2007,,74,59,
USW00094746,"WORCESTER, MA US",8/15/2007,,81,56,
USW00094746,"WORCESTER, MA US",8/16/2007,,84,64,
USW00094746,"WORCESTER, MA US",8/17/2007,,77,56,
USW00094746,"WORCESTER, MA US",8/18/2007,,70,51,
USW00094746,"WORCESTER, MA US",8/19/2007,,71,51,
USW00094746,"WORCESTER, MA US",8/20/2007,,69,54,
USW00094746,"WORCESTER, MA US",8/21/2007,,65,53,
USW00094746,"WORCESTER, MA US",8/22/2007,,68,52,
USW00094746,"WORCESTER, MA US",8/23/2007,,71,58,
USW00094746,"WORCESTER, MA US",8/24/2007,,86,66,
USW00094746,"WORCESTER, MA US",8/25/2007,,91,71,
USW00094746,"WORCESTER, MA US",8/26/2007,,79,67,
USW00094746,"WORCESTER, MA US",8/27/2007,,82,63,
USW00094746,"WORCESTER, MA US",8/28/2007,,82,63,
USW00094746,"WORCESTER, MA US",8/29/2007,,86,62,
USW00094746,"WORCESTER, MA US",8/30/2007,,86,63,
USW00094746,"WORCESTER, MA US",8/31/2007,,81,62,
USW00094746,"WORCESTER, MA US",9/1/2007,,74,56,
USW00094746,"WORCESTER, MA US",9/2/2007,,75,54,
USW00094746,"WORCESTER, MA US",9/3/2007,,82,57,
USW00094746,"WORCESTER, MA US",9/4/2007,,74,61,
USW00094746,"WORCESTER, MA US",9/5/2007,,74,55,
USW00094746,"WORCESTER, MA US",9/6/2007,,75,55,
USW00094746,"WORCESTER, MA US",9/7/2007,,89,64,
USW00094746,"WORCESTER, MA US",9/8/2007,,91,68,
USW00094746,"WORCESTER, MA US",9/9/2007,,71,57,
USW00094746,"WORCESTER, MA US",9/10/2007,,65,56,
USW00094746,"WORCESTER, MA US",9/11/2007,,66,58,
USW00094746,"WORCESTER, MA US",9/12/2007,,69,54,
USW00094746,"WORCESTER, MA US",9/13/2007,,70,49,
USW00094746,"WORCESTER, MA US",9/14/2007,,73,53,
USW00094746,"WORCESTER, MA US",9/15/2007,,64,45,
USW00094746,"WORCESTER, MA US",9/16/2007,,62,42,
USW00094746,"WORCESTER, MA US",9/17/2007,,63,45,
USW00094746,"WORCESTER, MA US",9/18/2007,,65,46,
USW00094746,"WORCESTER, MA US",9/19/2007,,71,44,
USW00094746,"WORCESTER, MA US",9/20/2007,,79,50,
USW00094746,"WORCESTER, MA US",9/21/2007,,78,60,
USW00094746,"WORCESTER, MA US",9/22/2007,,77,59,
USW00094746,"WORCESTER, MA US",9/23/2007,,74,54,
USW00094746,"WORCESTER, MA US",9/24/2007,,76,58,
USW00094746,"WORCESTER, MA US",9/25/2007,,84,56,
USW00094746,"WORCESTER, MA US",9/26/2007,,88,67,
USW00094746,"WORCESTER, MA US",9/27/2007,,81,64,
USW00094746,"WORCESTER, MA US",9/28/2007,,73,55,
USW00094746,"WORCESTER, MA US",9/29/2007,,70,53,
USW00094746,"WORCESTER, MA US",9/30/2007,,64,50,
USW00094746,"WORCESTER, MA US",10/1/2007,,64,48,
USW00094746,"WORCESTER, MA US",10/2/2007,,69,47,
USW00094746,"WORCESTER, MA US",10/3/2007,,74,55,
USW00094746,"WORCESTER, MA US",10/4/2007,,80,62,
USW00094746,"WORCESTER, MA US",10/5/2007,,83,62,
USW00094746,"WORCESTER, MA US",10/6/2007,,83,61,
USW00094746,"WORCESTER, MA US",10/7/2007,,70,53,
USW00094746,"WORCESTER, MA US",10/8/2007,,70,54,
USW00094746,"WORCESTER, MA US",10/9/2007,,61,50,
USW00094746,"WORCESTER, MA US",10/10/2007,,55,50,
USW00094746,"WORCESTER, MA US",10/11/2007,,56,52,
USW00094746,"WORCESTER, MA US",10/12/2007,,56,41,
USW00094746,"WORCESTER, MA US",10/13/2007,,56,37,
USW00094746,"WORCESTER, MA US",10/14/2007,,55,41,
USW00094746,"WORCESTER, MA US",10/15/2007,,59,36,
USW00094746,"WORCESTER, MA US",10/16/2007,,60,43,
USW00094746,"WORCESTER, MA US",10/17/2007,,68,43,
USW00094746,"WORCESTER, MA US",10/18/2007,,72,54,
USW00094746,"WORCESTER, MA US",10/19/2007,,69,64,
USW00094746,"WORCESTER, MA US",10/20/2007,,70,51,
USW00094746,"WORCESTER, MA US",10/21/2007,,70,47,
USW00094746,"WORCESTER, MA US",10/22/2007,,78,57,
USW00094746,"WORCESTER, MA US",10/23/2007,,73,59,
USW00094746,"WORCESTER, MA US",10/24/2007,,62,50,
USW00094746,"WORCESTER, MA US",10/25/2007,,55,44,
USW00094746,"WORCESTER, MA US",10/26/2007,,57,41,
USW00094746,"WORCESTER, MA US",10/27/2007,,67,49,
USW00094746,"WORCESTER, MA US",10/28/2007,,52,34,
USW00094746,"WORCESTER, MA US",10/29/2007,,47,29,
USW00094746,"WORCESTER, MA US",10/30/2007,,58,38,
USW00094746,"WORCESTER, MA US",10/31/2007,,60,43,
USW00094746,"WORCESTER, MA US",11/1/2007,,61,39,
USW00094746,"WORCESTER, MA US",11/2/2007,,51,38,
USW00094746,"WORCESTER, MA US",11/3/2007,,45,38,
USW00094746,"WORCESTER, MA US",11/4/2007,,53,36,
USW00094746,"WORCESTER, MA US",11/5/2007,,54,37,
USW00094746,"WORCESTER, MA US",11/6/2007,,50,35,
USW00094746,"WORCESTER, MA US",11/7/2007,,44,31,
USW00094746,"WORCESTER, MA US",11/8/2007,,38,26,
USW00094746,"WORCESTER, MA US",11/9/2007,,41,30,
USW00094746,"WORCESTER, MA US",11/10/2007,,39,28,
USW00094746,"WORCESTER, MA US",11/11/2007,,41,23,
USW00094746,"WORCESTER, MA US",11/12/2007,,42,26,
USW00094746,"WORCESTER, MA US",11/13/2007,,55,38,
USW00094746,"WORCESTER, MA US",11/14/2007,,56,36,
USW00094746,"WORCESTER, MA US",11/15/2007,,59,39,
USW00094746,"WORCESTER, MA US",11/16/2007,,42,29,
USW00094746,"WORCESTER, MA US",11/17/2007,,38,27,
USW00094746,"WORCESTER, MA US",11/18/2007,,41,27,
USW00094746,"WORCESTER, MA US",11/19/2007,,36,26,
USW00094746,"WORCESTER, MA US",11/20/2007,,37,27,
USW00094746,"WORCESTER, MA US",11/21/2007,,41,34,
USW00094746,"WORCESTER, MA US",11/22/2007,,62,33,
USW00094746,"WORCESTER, MA US",11/23/2007,,34,21,
USW00094746,"WORCESTER, MA US",11/24/2007,,30,16,
USW00094746,"WORCESTER, MA US",11/25/2007,,45,23,
USW00094746,"WORCESTER, MA US",11/26/2007,,57,36,
USW00094746,"WORCESTER, MA US",11/27/2007,,60,33,
USW00094746,"WORCESTER, MA US",11/28/2007,,39,29,
USW00094746,"WORCESTER, MA US",11/29/2007,,45,31,
USW00094746,"WORCESTER, MA US",11/30/2007,,36,28,
USW00094746,"WORCESTER, MA US",12/1/2007,,33,13,
USW00094746,"WORCESTER, MA US",12/2/2007,,23,13,
USW00094746,"WORCESTER, MA US",12/3/2007,,33,22,
USW00094746,"WORCESTER, MA US",12/4/2007,,24,15,
USW00094746,"WORCESTER, MA US",12/5/2007,,26,18,
USW00094746,"WORCESTER, MA US",12/6/2007,,27,12,
USW00094746,"WORCESTER, MA US",12/7/2007,,32,18,
USW00094746,"WORCESTER, MA US",12/8/2007,,38,23,
USW00094746,"WORCESTER, MA US",12/9/2007,,31,24,
USW00094746,"WORCESTER, MA US",12/10/2007,,30,24,
USW00094746,"WORCESTER, MA US",12/11/2007,,34,21,
USW00094746,"WORCESTER, MA US",12/12/2007,,43,24,
USW00094746,"WORCESTER, MA US",12/13/2007,,27,17,
USW00094746,"WORCESTER, MA US",12/14/2007,,36,20,
USW00094746,"WORCESTER, MA US",12/15/2007,,28,14,
USW00094746,"WORCESTER, MA US",12/16/2007,,31,12,
USW00094746,"WORCESTER, MA US",12/17/2007,,31,12,
USW00094746,"WORCESTER, MA US",12/18/2007,,29,8,
USW00094746,"WORCESTER, MA US",12/19/2007,,34,20,
USW00094746,"WORCESTER, MA US",12/20/2007,,34,26,
USW00094746,"WORCESTER, MA US",12/21/2007,,26,20,
USW00094746,"WORCESTER, MA US",12/22/2007,,31,22,
USW00094746,"WORCESTER, MA US",12/23/2007,,53,30,
USW00094746,"WORCESTER, MA US",12/24/2007,,53,31,
USW00094746,"WORCESTER, MA US",12/25/2007,,38,26,
USW00094746,"WORCESTER, MA US",12/26/2007,,38,23,
USW00094746,"WORCESTER, MA US",12/27/2007,,32,31,
USW00094746,"WORCESTER, MA US",12/28/2007,,40,30,
USW00094746,"WORCESTER, MA US",12/29/2007,,44,33,
USW00094746,"WORCESTER, MA US",12/30/2007,,36,27,
USW00094746,"WORCESTER, MA US",12/31/2007,,35,25,
USW00094746,"WORCESTER, MA US",1/1/2008,,31,24,
USW00094746,"WORCESTER, MA US",1/2/2008,,28,5,
USW00094746,"WORCESTER, MA US",1/3/2008,,10,0,
USW00094746,"WORCESTER, MA US",1/4/2008,,25,0,
USW00094746,"WORCESTER, MA US",1/5/2008,,36,22,
USW00094746,"WORCESTER, MA US",1/6/2008,,45,32,
USW00094746,"WORCESTER, MA US",1/7/2008,,53,37,
USW00094746,"WORCESTER, MA US",1/8/2008,,62,46,
USW00094746,"WORCESTER, MA US",1/9/2008,,58,39,
USW00094746,"WORCESTER, MA US",1/10/2008,,43,33,
USW00094746,"WORCESTER, MA US",1/11/2008,,46,33,
USW00094746,"WORCESTER, MA US",1/12/2008,,43,30,
USW00094746,"WORCESTER, MA US",1/13/2008,,41,28,
USW00094746,"WORCESTER, MA US",1/14/2008,,32,22,
USW00094746,"WORCESTER, MA US",1/15/2008,,31,21,
USW00094746,"WORCESTER, MA US",1/16/2008,,30,16,
USW00094746,"WORCESTER, MA US",1/17/2008,,28,15,
USW00094746,"WORCESTER, MA US",1/18/2008,,42,26,
USW00094746,"WORCESTER, MA US",1/19/2008,,30,22,
USW00094746,"WORCESTER, MA US",1/20/2008,,28,11,
USW00094746,"WORCESTER, MA US",1/21/2008,,19,8,
USW00094746,"WORCESTER, MA US",1/22/2008,,35,11,
USW00094746,"WORCESTER, MA US",1/23/2008,,33,20,
USW00094746,"WORCESTER, MA US",1/24/2008,,27,14,
USW00094746,"WORCESTER, MA US",1/25/2008,,26,10,
USW00094746,"WORCESTER, MA US",1/26/2008,,28,14,
USW00094746,"WORCESTER, MA US",1/27/2008,,26,19,
USW00094746,"WORCESTER, MA US",1/28/2008,,37,18,
USW00094746,"WORCESTER, MA US",1/29/2008,,43,22,
USW00094746,"WORCESTER, MA US",1/30/2008,,43,24,
USW00094746,"WORCESTER, MA US",1/31/2008,,31,18,
USW00094746,"WORCESTER, MA US",2/1/2008,,37,24,
USW00094746,"WORCESTER, MA US",2/2/2008,,41,33,
USW00094746,"WORCESTER, MA US",2/3/2008,,41,30,
USW00094746,"WORCESTER, MA US",2/4/2008,,36,28,
USW00094746,"WORCESTER, MA US",2/5/2008,,43,31,
USW00094746,"WORCESTER, MA US",2/6/2008,,45,32,
USW00094746,"WORCESTER, MA US",2/7/2008,,32,25,
USW00094746,"WORCESTER, MA US",2/8/2008,,30,22,
USW00094746,"WORCESTER, MA US",2/9/2008,,33,20,
USW00094746,"WORCESTER, MA US",2/10/2008,,35,9,
USW00094746,"WORCESTER, MA US",2/11/2008,,19,5,
USW00094746,"WORCESTER, MA US",2/12/2008,,23,7,
USW00094746,"WORCESTER, MA US",2/13/2008,,37,20,
USW00094746,"WORCESTER, MA US",2/14/2008,,36,24,
USW00094746,"WORCESTER, MA US",2/15/2008,,41,20,
USW00094746,"WORCESTER, MA US",2/16/2008,,27,14,
USW00094746,"WORCESTER, MA US",2/17/2008,,43,14,
USW00094746,"WORCESTER, MA US",2/18/2008,,55,34,
USW00094746,"WORCESTER, MA US",2/19/2008,,38,20,
USW00094746,"WORCESTER, MA US",2/20/2008,,26,16,
USW00094746,"WORCESTER, MA US",2/21/2008,,25,13,
USW00094746,"WORCESTER, MA US",2/22/2008,,24,16,
USW00094746,"WORCESTER, MA US",2/23/2008,,31,21,
USW00094746,"WORCESTER, MA US",2/24/2008,,34,15,
USW00094746,"WORCESTER, MA US",2/25/2008,,43,23,
USW00094746,"WORCESTER, MA US",2/26/2008,,37,27,
USW00094746,"WORCESTER, MA US",2/27/2008,,33,19,
USW00094746,"WORCESTER, MA US",2/28/2008,,21,8,
USW00094746,"WORCESTER, MA US",2/29/2008,,24,2,
USW00094746,"WORCESTER, MA US",3/1/2008,,36,18,
USW00094746,"WORCESTER, MA US",3/2/2008,,35,21,
USW00094746,"WORCESTER, MA US",3/3/2008,,46,19,
USW00094746,"WORCESTER, MA US",3/4/2008,,52,36,
USW00094746,"WORCESTER, MA US",3/5/2008,,50,30,
USW00094746,"WORCESTER, MA US",3/6/2008,,48,28,
USW00094746,"WORCESTER, MA US",3/7/2008,,46,28,
USW00094746,"WORCESTER, MA US",3/8/2008,,49,34,
USW00094746,"WORCESTER, MA US",3/9/2008,,44,22,
USW00094746,"WORCESTER, MA US",3/10/2008,,34,18,
USW00094746,"WORCESTER, MA US",3/11/2008,,39,20,
USW00094746,"WORCESTER, MA US",3/12/2008,,41,29,
USW00094746,"WORCESTER, MA US",3/13/2008,,41,23,
USW00094746,"WORCESTER, MA US",3/14/2008,,51,30,
USW00094746,"WORCESTER, MA US",3/15/2008,,37,32,
USW00094746,"WORCESTER, MA US",3/16/2008,,42,31,
USW00094746,"WORCESTER, MA US",3/17/2008,,41,23,
USW00094746,"WORCESTER, MA US",3/18/2008,,43,23,
USW00094746,"WORCESTER, MA US",3/19/2008,,35,31,
USW00094746,"WORCESTER, MA US",3/20/2008,,40,31,
USW00094746,"WORCESTER, MA US",3/21/2008,,33,25,
USW00094746,"WORCESTER, MA US",3/22/2008,,42,23,
USW00094746,"WORCESTER, MA US",3/23/2008,,39,23,
USW00094746,"WORCESTER, MA US",3/24/2008,,43,23,
USW00094746,"WORCESTER, MA US",3/25/2008,,43,24,
USW00094746,"WORCESTER, MA US",3/26/2008,,53,32,
USW00094746,"WORCESTER, MA US",3/27/2008,,50,32,
USW00094746,"WORCESTER, MA US",3/28/2008,,39,31,
USW00094746,"WORCESTER, MA US",3/29/2008,,32,22,
USW00094746,"WORCESTER, MA US",3/30/2008,,44,17,
USW00094746,"WORCESTER, MA US",3/31/2008,,50,26,
USW00094746,"WORCESTER, MA US",4/1/2008,,58,47,
USW00094746,"WORCESTER, MA US",4/2/2008,,46,30,
USW00094746,"WORCESTER, MA US",4/3/2008,,49,23,
USW00094746,"WORCESTER, MA US",4/4/2008,,44,33,
USW00094746,"WORCESTER, MA US",4/5/2008,,50,38,
USW00094746,"WORCESTER, MA US",4/6/2008,,40,35,
USW00094746,"WORCESTER, MA US",4/7/2008,,47,33,
USW00094746,"WORCESTER, MA US",4/8/2008,,54,30,
USW00094746,"WORCESTER, MA US",4/9/2008,,60,31,
USW00094746,"WORCESTER, MA US",4/10/2008,,66,46,
USW00094746,"WORCESTER, MA US",4/11/2008,,50,41,
USW00094746,"WORCESTER, MA US",4/12/2008,,72,45,
USW00094746,"WORCESTER, MA US",4/13/2008,,48,32,
USW00094746,"WORCESTER, MA US",4/14/2008,,50,31,
USW00094746,"WORCESTER, MA US",4/15/2008,,56,35,
USW00094746,"WORCESTER, MA US",4/16/2008,,64,37,
USW00094746,"WORCESTER, MA US",4/17/2008,,68,44,
USW00094746,"WORCESTER, MA US",4/18/2008,,79,42,
USW00094746,"WORCESTER, MA US",4/19/2008,,78,47,
USW00094746,"WORCESTER, MA US",4/20/2008,,68,41,
USW00094746,"WORCESTER, MA US",4/21/2008,,69,42,
USW00094746,"WORCESTER, MA US",4/22/2008,,74,44,
USW00094746,"WORCESTER, MA US",4/23/2008,,80,53,
USW00094746,"WORCESTER, MA US",4/24/2008,,70,54,
USW00094746,"WORCESTER, MA US",4/25/2008,,74,44,
USW00094746,"WORCESTER, MA US",4/26/2008,,59,43,
USW00094746,"WORCESTER, MA US",4/27/2008,,52,44,
USW00094746,"WORCESTER, MA US",4/28/2008,,50,41,
USW00094746,"WORCESTER, MA US",4/29/2008,,55,40,
USW00094746,"WORCESTER, MA US",4/30/2008,,49,35,
USW00094746,"WORCESTER, MA US",5/1/2008,,58,33,
USW00094746,"WORCESTER, MA US",5/2/2008,,47,40,
USW00094746,"WORCESTER, MA US",5/3/2008,,44,39,
USW00094746,"WORCESTER, MA US",5/4/2008,,57,41,
USW00094746,"WORCESTER, MA US",5/5/2008,,68,43,
USW00094746,"WORCESTER, MA US",5/6/2008,,73,49,
USW00094746,"WORCESTER, MA US",5/7/2008,,72,49,
USW00094746,"WORCESTER, MA US",5/8/2008,,74,53,
USW00094746,"WORCESTER, MA US",5/9/2008,,54,44,
USW00094746,"WORCESTER, MA US",5/10/2008,,65,43,
USW00094746,"WORCESTER, MA US",5/11/2008,,63,40,
USW00094746,"WORCESTER, MA US",5/12/2008,,51,43,
USW00094746,"WORCESTER, MA US",5/13/2008,,67,43,
USW00094746,"WORCESTER, MA US",5/14/2008,,70,45,
USW00094746,"WORCESTER, MA US",5/15/2008,,66,48,
USW00094746,"WORCESTER, MA US",5/16/2008,,57,46,
USW00094746,"WORCESTER, MA US",5/17/2008,,71,46,
USW00094746,"WORCESTER, MA US",5/18/2008,,65,48,
USW00094746,"WORCESTER, MA US",5/19/2008,,56,42,
USW00094746,"WORCESTER, MA US",5/20/2008,,61,41,
USW00094746,"WORCESTER, MA US",5/21/2008,,64,45,
USW00094746,"WORCESTER, MA US",5/22/2008,,55,44,
USW00094746,"WORCESTER, MA US",5/23/2008,,66,43,
USW00094746,"WORCESTER, MA US",5/24/2008,,66,47,
USW00094746,"WORCESTER, MA US",5/25/2008,,74,49,
USW00094746,"WORCESTER, MA US",5/26/2008,,77,50,
USW00094746,"WORCESTER, MA US",5/27/2008,,80,51,
USW00094746,"WORCESTER, MA US",5/28/2008,,64,45,
USW00094746,"WORCESTER, MA US",5/29/2008,,73,41,
USW00094746,"WORCESTER, MA US",5/30/2008,,76,55,
USW00094746,"WORCESTER, MA US",5/31/2008,,70,58,
USW00094746,"WORCESTER, MA US",6/1/2008,,75,56,
USW00094746,"WORCESTER, MA US",6/2/2008,,75,52,
USW00094746,"WORCESTER, MA US",6/3/2008,,81,59,
USW00094746,"WORCESTER, MA US",6/4/2008,,64,55,
USW00094746,"WORCESTER, MA US",6/5/2008,,59,54,
USW00094746,"WORCESTER, MA US",6/6/2008,,59,54,
USW00094746,"WORCESTER, MA US",6/7/2008,,89,57,
USW00094746,"WORCESTER, MA US",6/8/2008,,89,71,
USW00094746,"WORCESTER, MA US",6/9/2008,,92,72,
USW00094746,"WORCESTER, MA US",6/10/2008,,94,69,
USW00094746,"WORCESTER, MA US",6/11/2008,,80,66,
USW00094746,"WORCESTER, MA US",6/12/2008,,77,59,
USW00094746,"WORCESTER, MA US",6/13/2008,,79,58,
USW00094746,"WORCESTER, MA US",6/14/2008,,82,62,
USW00094746,"WORCESTER, MA US",6/15/2008,,64,54,
USW00094746,"WORCESTER, MA US",6/16/2008,,67,57,
USW00094746,"WORCESTER, MA US",6/17/2008,,72,55,
USW00094746,"WORCESTER, MA US",6/18/2008,,68,52,
USW00094746,"WORCESTER, MA US",6/19/2008,,71,55,
USW00094746,"WORCESTER, MA US",6/20/2008,,73,57,
USW00094746,"WORCESTER, MA US",6/21/2008,,78,57,
USW00094746,"WORCESTER, MA US",6/22/2008,,77,59,
USW00094746,"WORCESTER, MA US",6/23/2008,,70,61,
USW00094746,"WORCESTER, MA US",6/24/2008,,75,60,
USW00094746,"WORCESTER, MA US",6/25/2008,,78,58,
USW00094746,"WORCESTER, MA US",6/26/2008,,73,61,
USW00094746,"WORCESTER, MA US",6/27/2008,,83,65,
USW00094746,"WORCESTER, MA US",6/28/2008,,73,60,
USW00094746,"WORCESTER, MA US",6/29/2008,,86,60,
USW00094746,"WORCESTER, MA US",6/30/2008,,81,66,
USW00094746,"WORCESTER, MA US",7/1/2008,,82,64,
USW00094746,"WORCESTER, MA US",7/2/2008,,78,62,
USW00094746,"WORCESTER, MA US",7/3/2008,,83,60,
USW00094746,"WORCESTER, MA US",7/4/2008,,67,60,
USW00094746,"WORCESTER, MA US",7/5/2008,,68,63,
USW00094746,"WORCESTER, MA US",7/6/2008,,78,64,
USW00094746,"WORCESTER, MA US",7/7/2008,,82,68,
USW00094746,"WORCESTER, MA US",7/8/2008,,86,70,
USW00094746,"WORCESTER, MA US",7/9/2008,,85,71,
USW00094746,"WORCESTER, MA US",7/10/2008,,78,63,
USW00094746,"WORCESTER, MA US",7/11/2008,,78,60,
USW00094746,"WORCESTER, MA US",7/12/2008,,79,64,
USW00094746,"WORCESTER, MA US",7/13/2008,,80,66,
USW00094746,"WORCESTER, MA US",7/14/2008,,76,66,
USW00094746,"WORCESTER, MA US",7/15/2008,,82,65,
USW00094746,"WORCESTER, MA US",7/16/2008,,84,65,
USW00094746,"WORCESTER, MA US",7/17/2008,,85,67,
USW00094746,"WORCESTER, MA US",7/18/2008,,88,67,
USW00094746,"WORCESTER, MA US",7/19/2008,,90,66,
USW00094746,"WORCESTER, MA US",7/20/2008,,88,70,
USW00094746,"WORCESTER, MA US",7/21/2008,,84,67,
USW00094746,"WORCESTER, MA US",7/22/2008,,77,64,
USW00094746,"WORCESTER, MA US",7/23/2008,,69,64,
USW00094746,"WORCESTER, MA US",7/24/2008,,76,67,
USW00094746,"WORCESTER, MA US",7/25/2008,,81,64,
USW00094746,"WORCESTER, MA US",7/26/2008,,83,64,
USW00094746,"WORCESTER, MA US",7/27/2008,,78,62,
USW00094746,"WORCESTER, MA US",7/28/2008,,80,62,
USW00094746,"WORCESTER, MA US",7/29/2008,,82,65,
USW00094746,"WORCESTER, MA US",7/30/2008,,82,63,
USW00094746,"WORCESTER, MA US",7/31/2008,,83,66,
USW00094746,"WORCESTER, MA US",8/1/2008,,82,65,
USW00094746,"WORCESTER, MA US",8/2/2008,,78,66,
USW00094746,"WORCESTER, MA US",8/3/2008,,78,64,
USW00094746,"WORCESTER, MA US",8/4/2008,,78,63,
USW00094746,"WORCESTER, MA US",8/5/2008,,74,64,
USW00094746,"WORCESTER, MA US",8/6/2008,,67,62,
USW00094746,"WORCESTER, MA US",8/7/2008,,77,61,
USW00094746,"WORCESTER, MA US",8/8/2008,,75,58,
USW00094746,"WORCESTER, MA US",8/9/2008,,76,58,
USW00094746,"WORCESTER, MA US",8/10/2008,,78,60,
USW00094746,"WORCESTER, MA US",8/11/2008,,66,60,
USW00094746,"WORCESTER, MA US",8/12/2008,,72,59,
USW00094746,"WORCESTER, MA US",8/13/2008,,76,59,
USW00094746,"WORCESTER, MA US",8/14/2008,,76,62,
USW00094746,"WORCESTER, MA US",8/15/2008,,77,62,
USW00094746,"WORCESTER, MA US",8/16/2008,,77,61,
USW00094746,"WORCESTER, MA US",8/17/2008,,79,59,
USW00094746,"WORCESTER, MA US",8/18/2008,,83,65,
USW00094746,"WORCESTER, MA US",8/19/2008,,75,55,
USW00094746,"WORCESTER, MA US",8/20/2008,,70,50,
USW00094746,"WORCESTER, MA US",8/21/2008,,77,55,
USW00094746,"WORCESTER, MA US",8/22/2008,,81,61,
USW00094746,"WORCESTER, MA US",8/23/2008,,79,61,
USW00094746,"WORCESTER, MA US",8/24/2008,,79,59,
USW00094746,"WORCESTER, MA US",8/25/2008,,79,58,
USW00094746,"WORCESTER, MA US",8/26/2008,,72,52,
USW00094746,"WORCESTER, MA US",8/27/2008,,76,57,
USW00094746,"WORCESTER, MA US",8/28/2008,,77,59,
USW00094746,"WORCESTER, MA US",8/29/2008,,76,57,
USW00094746,"WORCESTER, MA US",8/30/2008,,76,63,
USW00094746,"WORCESTER, MA US",8/31/2008,,78,63,
USW00094746,"WORCESTER, MA US",9/1/2008,,81,58,
USW00094746,"WORCESTER, MA US",9/2/2008,,81,60,
USW00094746,"WORCESTER, MA US",9/3/2008,,79,60,
USW00094746,"WORCESTER, MA US",9/4/2008,,83,63,
USW00094746,"WORCESTER, MA US",9/5/2008,,85,66,
USW00094746,"WORCESTER, MA US",9/6/2008,,80,66,
USW00094746,"WORCESTER, MA US",9/7/2008,,75,60,
USW00094746,"WORCESTER, MA US",9/8/2008,,74,58,
USW00094746,"WORCESTER, MA US",9/9/2008,,70,59,
USW00094746,"WORCESTER, MA US",9/10/2008,,67,54,
USW00094746,"WORCESTER, MA US",9/11/2008,,68,52,
USW00094746,"WORCESTER, MA US",9/12/2008,,65,55,
USW00094746,"WORCESTER, MA US",9/13/2008,,74,62,
USW00094746,"WORCESTER, MA US",9/14/2008,,74,65,
