"STATION","NAME","DATE","TMAX","TMIN","TOBS"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-09-10","84","48",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-09-11","86","52",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-09-12","78","66","62"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-09-13","69","38","67"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-09-14","54","33","48"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-09-15","59","26","56"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-09-16","56","31","52"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-09-17","58","42",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-09-18","66","42",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-09-19","74","36","71"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-09-20","61","52","51"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-09-21","50","49","46"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-09-22","58","38","56"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-09-23","66","31","57"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-09-24","68","41",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-09-25","68","40",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-09-26","73","38",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-09-27","78","39","76"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-09-28","85","41","80"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-09-29","66","52","60"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-09-30","63","37","59"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-10-01","67","40",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-10-02","81","39",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-10-03","82","49","75"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-10-04","83","58","81"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-10-05","85","60","82"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-10-06","80","58","77"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-10-07","78","68",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-10-08","66","57",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-10-09","65","49",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-10-10","65","57","62"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-10-11","75","50","72"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-10-12","66","54","64"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-10-13","58","47","55"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-10-14","58","37","48"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-10-15","54","39","51"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-10-16","52","37",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-10-17","55","37","52"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-10-18","45","34","43"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-10-19","47","25","44"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-10-20","53","21","51"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-10-21","58","26","54"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-10-22","62","25",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-10-23","58","24",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-10-24","58","31","52"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-10-25","49","44","47"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-10-26","51","38","42"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-10-27","49","28","44"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-10-28","50","34","47"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-10-29","50","19","47"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-10-30","50","29",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-10-31","52","28","51"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-11-01","51","43","48"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-11-02","46","30","43"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-11-03","52","18","49"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-11-04","55","38","52"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-11-05",,"37",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-11-06","47","45",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-11-07","43","34","37"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-11-08","48","18","38"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-11-09","38","25","31"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-11-10","38","28","29"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-11-11","51","28","43"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-11-12","58","24",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-11-13","58","31",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-11-14","40","28","32"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-11-15","37","21","28"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-11-16","24","19","20"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-11-17","29","10","23"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-11-18","25","20","28"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-11-19","17","16",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-11-20","23","2",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-11-21","34","-1","28"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-11-22","39","21","34"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-11-23","50","27","41"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-11-24","58","33",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-11-25","45","24",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-11-26","34","23",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-11-27","43","23",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-11-28","47","25","41"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-11-29","39","10","30"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-11-30","34","22",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-12-01","22","14","15"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-12-02","37","10","31"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-12-03","29","20","23"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-12-04","18","14","15"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-12-05","12","9","4"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-12-06","25","-4","22"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-12-07","32","15","27"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-12-08","17","11","12"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-12-09","17","1","6"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-12-10","38","3","33"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-12-11","45","26","28"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-12-12","30","21","26"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-12-13","34","26","34"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-12-14","35","33","33"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-12-15","27","23","15"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-12-16","23","9","15"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-12-17","33","11","19"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-12-18","46","26","23"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-12-19","27","23","24"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-12-20","37","12","14"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-12-21","37","27","23"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-12-22","29","19","21"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-12-23","28","20","12"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-12-24","36","1","10"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-12-25","38","27","28"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-12-26","49","32",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-12-27","19","16","13"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-12-28","33","17","31"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-12-29","31","23","28"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-12-30","28","26",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2011-12-31","34","24",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-01-01","22","22",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-01-02","13","6",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-01-03","32","0","24"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-01-04","41","12","30"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-01-05","54","26","47"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-01-06","41","31","34"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-01-07","35","21",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-01-08","41","12",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-01-09","46","31","33"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-01-10","48","20","39"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-01-11","24","24","8"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-01-12","7","2","1"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-01-13","11","-9","9"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-01-14","27","8",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-01-15","35","8",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-01-16","10","9","8"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-01-17","3","-4","-3"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-01-18","11","-9","-9"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-01-19","-1","-19","-7"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-01-20","9","-12","1"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-01-21","21","-13",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-01-22","24","-13",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-01-23","22","19","13"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-01-24","23","13",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-01-25","30","13","29"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-01-26","36","16",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-01-27","32","17","19"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-01-28","24","16",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-01-29","17","-11",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-01-30","35","8",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-01-31","30","15","27"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-02-01","42","24",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-02-02","39","20","31"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-02-03","32","24",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-02-04","28","16",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-02-05","32","25",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-02-06","33","16","27"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-02-07","19","2","13"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-02-08","29","-6","24"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-02-09","36","11",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-02-10","2","-11","20"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-02-11","11","-9",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-02-12","28","-11",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-02-13","33","10","29"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-02-14","36","6","34"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-02-15","33","20","31"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-02-16","35","11","32"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-02-17","32","9",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-02-18","34","-1",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-02-19","44","17",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-02-20","35","34","32"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-02-21","35","28","27"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-02-22","28","17",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-02-23","33","5",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-02-24","16","14",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-02-25","23","-5",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-02-26","26","19",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-02-27","22","6",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-02-28","33","11","30"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-02-29","35","27","33"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-03-01","35","28",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-03-02","28","16","25"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-03-03","14","11",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-03-04","24","-6",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-03-05","38","8","35"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-03-06","45","27",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-03-07","29","27","19"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-03-08","32","13","22"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-03-09","29","3","27"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-03-10","57","24",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-03-11","59","23",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-03-12","49","42","45"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-03-13","63","26","61"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-03-14","57","45",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-03-15","63","26","61"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-03-16","74","38","72"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-03-17","73","56",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-03-18","73","54",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-03-19","74","58","61"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-03-20","56","51","54"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-03-21","70","34",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-03-22","68","34","61"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-03-23","70","52","69"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-03-24","70","48",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-03-25","50","26",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-03-26","47","34",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-03-27","59","35","44"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-03-28","41","33","40"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-03-29","42","35","39"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-03-30","61","38","58"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-03-31","64","38","62"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-04-01","69","43",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-04-02","57","47","49"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-04-03","62","39","59"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-04-04","66","28","61"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-04-05","62","38","60"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-04-06","63","34","58"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-04-07","63","50",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-04-08","57","34",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-04-09","40","27",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-04-10","40","20","39"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-04-11","50","15","49"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-04-12","65","22","61"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-04-13","52","50","45"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-04-14","71","40",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-04-15","49","40",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-04-16","43","30","42"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-04-17","57","21","56"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-04-18","57","45",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-04-19","55","33",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-04-20","62","32","54"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-04-21","49","44",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-04-22","56","35",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-04-23","70","31",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-04-24","74","47","68"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-04-25","75","50","70"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-04-26","58","34","54"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-04-27","52","37","51"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-04-28","46","40",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-04-29","58","41",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-04-30","68","40","64"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-05-01","69","50","68"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-05-02","77","40","75"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-05-03","73","50","67"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-05-04","60","48",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-05-05","70","47",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-05-06","73","47",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-05-07","64","46","54"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-05-08","60","44","52"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-05-09","67","33","65"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-05-10","77","46",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-05-11","64","48",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-05-12","68","29",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-05-13","79","41",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-05-14","88","47","85"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-05-15","66","50","63"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-05-16","73","33","71"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-05-17","83","55","82"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-05-18","96","64",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-05-19","71","64",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-05-20","69","47",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-05-21","79","37","72"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-05-22","86","56","84"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-05-23","72","63","62"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-05-24","67","43","65"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-05-25","65","42","60"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-05-26","67","47",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-05-27","82","48",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-05-28","68","47",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-05-29","52","48","47"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-05-30","59","36",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-05-31","70","35",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-06-01","73","38","67"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-06-02","78","42",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-06-03","76","45",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-06-04","83","47","82"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-06-05","87","46","84"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-06-06","87","61",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-06-07","82","63","79"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-06-08","85","65","84"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-06-09","89","59",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-06-10","78","69",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-06-11","66","55","55"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-06-12","68","40",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-06-13","72","40",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-06-14","81","57","79"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-06-15","83","59",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-06-16","73","61",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-06-17","78","51",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-06-18","82","61","80"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-06-19","69","59","64"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-06-20","71","60","71"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-06-21","76","54","75"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-06-22","76","50","75"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-06-23","83","56",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-06-24","78","60",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-06-25","79","54","76"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-06-26","80","59","77"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-06-27","84","65","80"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-06-28","84","48","83"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-06-29","83","51","81"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-06-30","85","52",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-07-01","92","58",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-07-02","95","70",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-07-03","90","64","88"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-07-04","94","64","91"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-07-05","87","60","85"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-07-06","71","62","70"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-07-07","83","53",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-07-08","84","56",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-07-09","83","51","82"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-07-10","85","52","84"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-07-11","89","65",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-07-12","83","70","82"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-07-13","84","61","83"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-07-14","89","60",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-07-15","89","60",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-07-16","91","78","88"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-07-17","80","65","76"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-07-18","76","65",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-07-19","89","65","85"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-07-20","94","71",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-07-21","84","67",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-07-22","92","61",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-07-23","79","60",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-07-24","86","59",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-07-25","86","66",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-07-26","74","54","66"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-07-27","79","56","74"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-07-28","83","53",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-07-29","85","54",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-07-30","82","64","77"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-07-31",,"56","87"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-08-01","85","70",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-08-02","84","57",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-08-03","83","63",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-08-04","73","59",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-08-05","75","45",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-08-06","87","53","85"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-08-07","78","53","76"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-08-08","77","61","75"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-08-09","77","60","71"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-08-10","76","48","74"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-08-11","74","45","71"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-08-12","74","55","73"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-08-13","75","56","72"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-08-14","77","47","73"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-08-15","83","58",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-08-16","67","52",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-08-17","72","41","72"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-08-18","77","47",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-08-19","73","44",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-08-20","77","39","75"
